WAERS,BUKRS,KTOSL,BELNR,BSCHL,HKONT,DMBTR,WRBTR,label
C1,C13,C5,C59,A1,B1,156507.03,0.0,regular
C6,C67,C1,C11,A2,B1,717454.74,182099.0,regular
C5,C54,C1,C19,A3,B1,363271.67,0.0,regular
C2,C20,C3,C37,A1,B2,1049735.04,0.0,regular
C2,C27,C9,C96,A1,B1,1045288.22,6240.0,regular
C9,C92,C8,C89,A2,B3,975504.23,40366.0,regular
C1,C14,C1,C11,A1,B1,431759.75,0.0,regular
C3,C39,C2,C25,A3,B3,233040.87,0.0,regular
C1,C10,C3,C36,A1,B2,463551.83,0.0,regular
C1,C10,C1,C14,A1,B1,28341.94,0.0,regular
C2,C23,C2,C21,A1,B3,1949049.35,0.0,regular
C3,C37,C3,C36,A3,B2,202571.83,20214.0,regular
C5,C58,C6,C64,A3,B2,1002005.62,0.0,regular
C9,C97,C3,C38,A2,B2,212235.64,0.0,regular
C1,C16,C7,C74,A1,B2,153405.43,0.0,regular
C7,C75,C1,C13,A3,B1,1045189.06,0.0,regular
C9,C91,C7,C79,A2,B2,162768.89,576.0,regular
C9,C94,C2,C28,A2,B3,1097075.25,0.0,regular
C4,C44,C1,C16,A2,B1,82117.91,20354.0,regular
C1,C19,C1,C18,A1,B1,23697.16,0.0,regular
C1,C18,C1,C18,A1,B1,639369.35,6661.0,regular
C1,C16,C1,C19,A1,B1,899057.62,15626.0,regular
C1,C19,C1,C13,A1,B1,315236.59,8598.0,regular
C1,C13,C2,C28,A1,B3,77971.52,0.0,regular
C1,C18,C1,C10,A1,B1,661215.81,0.0,regular
C1,C18,C1,C14,A1,B1,142981.39,33437.0,regular
C1,C15,C1,C13,A1,B1,518543.16,884.0,regular
C6,C64,C1,C12,A2,B1,519129.95,90606.0,regular
C1,C15,C5,C53,A1,B1,8099.43,141690.48,regular
C6,C64,C7,C76,A2,B2,557274.78,0.0,regular
C1,C10,C5,C54,A1,B1,1991310.68,0.0,regular
C3,C30,C1,C15,A3,B1,224940.22,1119.0,regular
C1,C13,C1,C12,A1,B1,642266.0,0.0,regular
C1,C10,C5,C55,A1,B1,216529.16,55377.0,regular
C2,C28,C7,C73,A1,B2,1193002.68,0.0,regular
C1,C17,C3,C32,A1,B2,3264.88,20951.0,regular
C1,C11,C1,C10,A1,B1,168227.09,0.0,regular
C1,C10,C1,C13,A1,B1,1677711.36,149236.0,regular
C1,C13,C4,C46,A1,B3,174570.02,65675.0,regular
C2,C23,C8,C85,A1,B3,149467.5,11171.0,regular
C1,C16,C1,C18,A1,B1,329627.57,271510.17,regular
C1,C12,C1,C12,A1,B1,346252.52,44014.0,regular
C1,C19,C1,C18,A1,B1,785795.81,0.0,regular
C1,C13,C4,C48,A1,B3,357219.29,0.0,regular
C2,C23,C8,C84,A1,B3,451861.26,0.0,regular
C4,C46,C1,C14,A2,B1,159813.36,10195.0,regular
C6,C61,C2,C29,A2,B3,38421.62,0.0,regular
C6,C69,C1,C14,A2,B1,545876.11,21736.0,regular
C2,C21,C2,C20,A1,B3,827020.22,0.0,regular
C1,C17,C1,C13,A1,B1,474273.11,102360.0,regular
C1,C10,C2,C21,A1,B3,8861.93,926501.0,regular
C1,C18,C5,C53,A1,B1,381023.19,0.0,regular
C1,C16,C1,C16,A1,B1,451543.83,11943.0,regular
C3,C35,C1,C10,A3,B1,1262034.02,21187.0,regular
C1,C15,C8,C86,A1,B3,272206.25,9130.0,regular
C1,C10,C2,C21,A1,B3,407189.93,0.0,regular
C1,C14,C9,C97,A1,B1,79878.02,66863.0,regular
C1,C11,C1,C11,A1,B1,190193.9,0.0,regular
C4,C47,C2,C20,A2,B3,740899.74,0.0,regular
C7,C77,C2,C21,A3,B3,886415.99,0.0,regular
C2,C20,C1,C12,A1,B1,1147475.93,0.0,regular
C9,C99,C1,C15,A2,B1,189983.83,40335.0,regular
C5,C51,C1,C19,A3,B1,1221576.82,0.0,regular
C8,C87,C8,C87,A1,B3,248101.73,0.0,regular
C9,C96,C9,C95,A2,B1,63015.95,44349.34,regular
C6,C66,C1,C15,A2,B1,579637.64,0.0,regular
C2,C20,C3,C35,A1,B2,131398.41,0.0,regular
C1,C19,C1,C18,A1,B1,33400.92,42295.0,regular
C1,C13,C8,C84,A1,B3,575389.67,0.0,regular
C1,C10,C2,C20,A1,B3,1506801.56,0.0,regular
C3,C36,C2,C20,A3,B3,221625.05,10328.0,regular
C3,C39,C1,C11,A3,B1,458507.92,0.0,regular
C1,C19,C2,C21,A1,B3,371735.36,300043.72,regular
C1,C17,C1,C15,A1,B1,67251.69,30354.0,regular
C1,C13,C1,C18,A1,B1,297904.17,82039.73,regular
C6,C64,C1,C12,A2,B1,121362.51,121950.0,regular
C1,C15,C1,C14,A1,B1,148375.55,8594.77,regular
C1,C19,C1,C13,A1,B1,557398.48,0.0,regular
C2,C20,C1,C13,A1,B1,614070.02,10309.19,regular
C1,C16,C9,C93,A1,B1,429720.07,10180.0,regular
C1,C11,C2,C23,A1,B3,422534.15,19359.0,regular
C1,C19,C7,C72,A1,B2,290311.48,0.0,regular
C3,C36,C1,C16,A3,B1,823454.72,43740.0,regular
C6,C69,C1,C14,A2,B1,546860.35,0.0,regular
C1,C18,C1,C15,A1,B1,48390.77,22236.0,regular
C1,C15,C5,C58,A1,B1,210722.1,0.0,regular
C5,C55,C1,C17,A3,B1,345060.65,323169.58,regular
C1,C15,C1,C17,A1,B1,50787.41,0.0,regular
C5,C54,C9,C91,A3,B1,514264.5,0.0,regular
C7,C70,C5,C53,A3,B1,5853092.75,0.0,regular
C1,C10,C6,C60,A1,B2,81354.32,40961.0,regular
C5,C58,C1,C19,A3,B1,163264.52,1244.0,regular
C8,C87,C1,C15,A1,B1,548429.85,877.0,regular
C9,C95,C3,C30,A2,B2,2591819.85,0.0,regular
C2,C20,C6,C63,A1,B2,646266.89,70913.0,regular
C1,C10,C1,C19,A1,B1,1000533.59,0.0,regular
C3,C33,C1,C14,A3,B1,501796.92,0.0,regular
C8,C86,C3,C36,A1,B2,667977.88,0.0,regular
C2,C20,C7,C70,A1,B2,403242.37,1582.0,regular
C1,C17,C2,C26,A1,B3,41838.12,0.0,regular
C7,C77,C1,C12,A3,B1,35007.53,0.0,regular
C1,C11,C1,C13,A1,B1,476768.96,0.0,regular
C1,C15,C1,C12,A1,B1,159347.25,0.0,regular
C1,C10,C1,C16,A1,B1,1540599.13,0.0,regular
C4,C45,C2,C21,A2,B3,4244524.75,3061.0,regular
C1,C18,C4,C49,A1,B3,1735951.66,3293.0,regular
C6,C63,C1,C16,A2,B1,499248.26,0.0,regular
C1,C19,C2,C20,A1,B3,312234.0,0.0,regular
C2,C20,C1,C12,A1,B1,437823.42,0.0,regular
C4,C44,C1,C13,A2,B1,1462015.98,131249.3,regular
C3,C36,C1,C14,A3,B1,365729.56,253267.57,regular
C1,C19,C1,C13,A1,B1,749415.07,0.0,regular
C1,C15,C1,C15,A1,B1,110272.34,0.0,regular
C1,C13,C1,C16,A1,B1,620882.38,0.0,regular
C1,C16,C1,C19,A1,B1,878244.01,0.0,regular
C2,C20,C1,C11,A1,B1,628504.7,128.0,regular
C1,C18,C1,C13,A1,B1,80973.42,31781.0,regular
C1,C14,C2,C26,A1,B3,1094717.9,0.0,regular
C3,C30,C1,C19,A3,B1,1834890.89,19474.0,regular
C2,C22,C1,C18,A1,B1,1039414.51,16999.0,regular
C6,C64,C1,C17,A2,B1,232051.15,0.0,regular
C1,C16,C4,C49,A1,B3,451027.96,0.0,regular
C2,C24,C5,C52,A1,B1,114288.61,109741.0,regular
C1,C17,C7,C75,A1,B2,530470.95,263720.0,regular
C1,C11,C1,C17,A1,B1,1540192.51,0.0,regular
C3,C36,C4,C46,A3,B3,1162700.92,0.0,regular
C1,C11,C5,C57,A1,B1,3908928.69,0.0,regular
C1,C15,C7,C78,A1,B2,312818.72,0.0,regular
C9,C94,C1,C19,A2,B1,608573.59,0.0,regular
C2,C20,C1,C11,A1,B1,1733958.4,0.0,regular
C1,C14,C1,C11,A1,B1,413527.59,0.0,regular
C5,C56,C7,C78,A3,B2,472542.26,0.0,regular
C1,C13,C1,C17,A1,B1,412632.82,46424.2,regular
C1,C14,C2,C23,A1,B3,777050.25,4505.0,regular
C1,C14,C1,C15,A1,B1,1259247.3,21462.0,regular
C5,C50,C1,C15,A3,B1,222113.02,0.0,regular
C4,C45,C6,C68,A2,B2,347817.03,0.0,regular
C1,C17,C1,C19,A1,B1,206111.55,0.0,regular
C3,C33,C3,C30,A3,B2,1217385.67,0.0,regular
C1,C17,C2,C27,A1,B3,355381.67,0.0,regular
C1,C17,C1,C19,A1,B1,30444.8,32296.0,regular
C1,C17,C9,C96,A1,B1,1059699.38,0.0,regular
C1,C14,C1,C15,A1,B1,134347.68,0.0,regular
C1,C10,C2,C24,A1,B3,461728.01,183.0,regular
C2,C20,C1,C15,A1,B1,642377.82,515188.95,regular
C1,C14,C1,C10,A1,B1,459715.73,0.0,regular
C4,C44,C1,C11,A2,B1,516793.51,0.0,regular
C1,C11,C5,C57,A1,B1,606293.85,51243.0,regular
C4,C47,C6,C67,A2,B2,452787.0,0.0,regular
C8,C86,C1,C16,A1,B1,45472.97,608089.0,regular
C2,C21,C1,C19,A1,B1,367428.74,0.0,regular
C1,C12,C5,C50,A1,B1,827396.79,129.0,regular
C8,C83,C8,C81,A1,B3,866547.1,58757.0,regular
C1,C12,C1,C11,A1,B1,668740.37,0.0,regular
C2,C29,C1,C18,A1,B1,1342654.95,16016.0,regular
C8,C83,C6,C63,A1,B2,2153972.89,0.0,regular
C1,C11,C2,C23,A1,B3,113144.79,529.0,regular
C1,C17,C9,C98,A1,B1,1091524.84,22164.95,regular
C2,C20,C1,C13,A1,B1,305886.46,0.0,regular
C1,C17,C9,C92,A1,B1,286763.19,0.0,regular
C1,C13,C1,C19,A1,B1,368824.19,80.0,regular
C1,C18,C8,C81,A1,B3,142454.5,0.0,regular
C2,C25,C3,C30,A1,B2,583446.92,18122.0,regular
C1,C12,C9,C90,A1,B1,1105459.16,6226.0,regular
C1,C11,C1,C18,A1,B1,750644.79,20569.0,regular
C8,C85,C1,C19,A1,B1,4448382.48,0.0,regular
C1,C13,C3,C31,A1,B2,222265.4,69478.0,regular
C1,C11,C5,C58,A1,B1,101423.04,0.0,regular
C6,C68,C1,C13,A2,B1,55984.18,0.0,regular
C5,C56,C1,C19,A3,B1,255644.96,245870.0,regular
C2,C20,C9,C90,A1,B1,634833.24,0.0,regular
C2,C25,C2,C20,A1,B3,160444.3,0.0,regular
C1,C17,C9,C93,A1,B1,2357650.31,11550.0,regular
C1,C11,C5,C58,A1,B1,465237.3,0.0,regular
C1,C14,C1,C13,A1,B1,107216.87,0.0,regular
C4,C48,C7,C72,A2,B2,446414.05,41026.0,regular
C1,C11,C1,C14,A1,B1,1116358.33,0.0,regular
C1,C14,C1,C10,A1,B1,484171.77,0.0,regular
C3,C39,C1,C13,A3,B1,95818.71,0.0,regular
C7,C73,C8,C82,A3,B3,1798023.05,0.0,regular
C9,C98,C1,C12,A2,B1,510183.13,11691.0,regular
C1,C15,C1,C19,A1,B1,542524.94,0.0,regular
C8,C83,C2,C21,A1,B3,670056.88,19618.0,regular
C6,C61,C1,C18,A2,B1,1329268.52,0.0,regular
C7,C70,C4,C49,A3,B3,298738.73,0.0,regular
C4,C41,C3,C34,A2,B2,513480.41,0.0,regular
C1,C19,C1,C17,A1,B1,1388136.33,75977.22,regular
C2,C20,C1,C19,A1,B1,102216.38,129423.0,regular
C2,C23,C2,C20,A1,B3,2483536.43,12112.0,regular
C2,C21,C4,C41,A1,B3,729508.96,0.0,regular
C1,C13,C1,C13,A1,B1,37934.32,0.0,regular
C4,C40,C1,C19,A2,B1,1193731.3,0.0,regular
C1,C12,C1,C13,A1,B1,472160.62,7025.0,regular
C1,C13,C1,C19,A1,B1,470456.28,0.0,regular
C7,C74,C2,C23,A3,B3,63561.83,0.0,regular
C2,C21,C1,C16,A1,B1,1713954.86,301033.0,regular
C1,C19,C6,C67,A1,B2,236024.99,20.0,regular
C2,C20,C1,C10,A1,B1,374066.23,0.0,regular
C1,C17,C1,C15,A1,B1,780471.12,0.0,regular
C1,C18,C1,C17,A1,B1,85420.36,347913.22,regular
C1,C19,C2,C28,A1,B3,726550.02,0.0,regular
C1,C15,C1,C10,A1,B1,199707.62,21508.0,regular
C2,C21,C1,C17,A1,B1,234787.89,0.0,regular
C6,C65,C1,C11,A2,B1,1208781.19,0.0,regular
C1,C10,C4,C43,A1,B3,1682159.23,0.0,regular
C9,C99,C1,C10,A2,B1,262301.96,50537.0,regular
C4,C40,C7,C79,A2,B2,406205.37,36371.0,regular
C2,C20,C1,C15,A1,B1,278739.64,0.0,regular
C1,C12,C7,C76,A1,B2,777040.27,155832.83,regular
C8,C86,C8,C80,A1,B3,272808.19,1597.0,regular
C2,C21,C1,C15,A1,B1,449998.17,0.0,regular
C1,C13,C1,C12,A1,B1,1845305.9,10038.0,regular
C1,C18,C9,C93,A1,B1,1122635.28,668891.12,regular
C8,C80,C8,C80,A1,B3,707123.66,0.0,regular
C1,C15,C1,C18,A1,B1,782468.89,306539.0,regular
C1,C18,C8,C80,A1,B3,861286.63,9529.0,regular
C8,C89,C3,C32,A1,B2,55292.66,1200.0,regular
C1,C16,C1,C13,A1,B1,1111228.07,0.0,regular
C7,C71,C1,C16,A3,B1,393972.71,0.0,regular
C5,C59,C1,C15,A3,B1,144825.97,0.0,regular
C1,C16,C3,C35,A1,B2,886800.28,22837.0,regular
C9,C94,C8,C88,A2,B3,990888.8,15887.0,regular
C1,C13,C8,C89,A1,B3,1362423.99,11051.0,regular
C1,C16,C2,C26,A1,B3,2502875.01,171.0,regular
C1,C19,C5,C57,A1,B1,102592.35,22778.0,regular
C3,C37,C1,C16,A3,B1,38447.08,944073.0,regular
C2,C20,C7,C73,A1,B2,231328.89,1077.0,regular
C1,C11,C1,C12,A1,B1,948694.02,172632.56,regular
C9,C91,C9,C94,A2,B1,889767.63,0.0,regular
C1,C18,C1,C12,A1,B1,2290172.75,0.0,regular
C1,C12,C7,C71,A1,B2,214508.68,0.0,regular
C9,C95,C1,C17,A2,B1,469020.96,426.0,regular
C7,C72,C5,C54,A3,B1,785950.43,0.0,regular
C1,C17,C7,C79,A1,B2,554501.15,554501.15,regular
C1,C18,C2,C27,A1,B3,1282509.87,15759.0,regular
C1,C15,C3,C39,A1,B2,211674.08,21652.0,regular
C4,C45,C1,C16,A2,B1,319473.05,0.0,regular
C1,C11,C2,C20,A1,B3,1593812.16,735095.4,regular
C2,C20,C1,C18,A1,B1,405987.58,59169.55,regular
C3,C38,C1,C13,A3,B1,1096707.69,9571.0,regular
C9,C96,C7,C70,A2,B2,218507.44,0.0,regular
C4,C44,C3,C39,A2,B2,48069.15,0.0,regular
C1,C17,C1,C14,A1,B1,525114.3,15694.0,regular
C4,C42,C1,C13,A2,B1,3431351.44,0.0,regular
C6,C69,C9,C95,A2,B1,1198360.11,0.0,regular
C2,C28,C1,C14,A1,B1,500629.76,0.0,regular
C6,C60,C1,C16,A2,B1,126678.86,0.0,regular
C1,C17,C8,C85,A1,B3,222695.88,19967.0,regular
C3,C32,C1,C14,A3,B1,74820.67,0.0,regular
C5,C58,C1,C11,A3,B1,140816.64,8057.0,regular
C1,C10,C3,C32,A1,B2,817910.64,0.0,regular
C2,C23,C9,C99,A1,B1,10000000.0,16823.0,regular
C7,C71,C1,C14,A3,B1,558286.52,16143.0,regular
C9,C95,C1,C12,A2,B1,1603867.42,204560.0,regular
C2,C20,C9,C96,A1,B1,1015979.21,0.0,regular
C1,C15,C8,C83,A1,B3,13803882.12,3265.73,regular
C9,C93,C1,C19,A2,B1,21844.0,336906.0,regular
C6,C62,C8,C82,A2,B3,26703530.41,0.0,regular
C1,C15,C4,C40,A1,B3,341860.74,148660.67,regular
C2,C20,C5,C57,A1,B1,11588.67,65514.01,regular
C4,C46,C2,C20,A2,B3,1058290.03,0.0,regular
C7,C74,C1,C12,A3,B1,390918.97,299081.0,regular
C2,C21,C8,C84,A1,B3,2583624.45,739509.0,regular
C3,C30,C6,C68,A3,B2,248262.55,0.0,regular
C4,C41,C2,C21,A2,B3,45478.93,0.0,regular
C1,C11,C8,C80,A1,B3,294330.96,1309.0,regular
C6,C67,C1,C14,A2,B1,342818.06,11189.0,regular
C8,C83,C1,C14,A1,B1,67887.75,0.0,regular
C1,C19,C1,C17,A1,B1,4352474.88,28396.0,regular
C2,C21,C2,C20,A1,B3,734707.05,457.0,regular
C1,C13,C8,C86,A1,B3,240746.27,240746.27,regular
C1,C17,C1,C18,A1,B1,181840.08,0.0,regular
C1,C17,C1,C13,A1,B1,1463282.0,0.0,regular
C1,C10,C2,C22,A1,B3,16927.7,0.0,regular
C9,C93,C1,C18,A2,B1,418512.02,21049.0,regular
C8,C88,C2,C27,A1,B3,232309.27,202.0,regular
C1,C10,C7,C71,A1,B2,1245175.09,0.0,regular
C2,C28,C4,C45,A1,B3,8006024.59,0.0,regular
C3,C39,C1,C15,A3,B1,326513.13,0.0,regular
C1,C16,C2,C21,A1,B3,74382.89,0.0,regular
C7,C71,C1,C15,A3,B1,526787.54,526787.54,regular
C1,C14,C1,C19,A1,B1,85156.44,25303.0,regular
C7,C73,C9,C99,A3,B1,357792.9,0.0,regular
C1,C10,C5,C56,A1,B1,649047.38,9975.0,regular
C4,C43,C1,C19,A2,B1,320603.55,0.0,regular
C5,C58,C5,C58,A3,B1,1695818.43,523.0,regular
C1,C17,C1,C19,A1,B1,58431.88,1129.0,regular
C6,C61,C1,C19,A2,B1,827030.3,0.0,regular
C1,C11,C1,C10,A1,B1,998017.23,11604.0,regular
C1,C13,C1,C17,A1,B1,1018599.41,217285.0,regular
C1,C14,C1,C16,A1,B1,105006.27,0.0,regular
C2,C28,C1,C14,A1,B1,610927.93,0.0,regular
C1,C11,C3,C31,A1,B2,1009363.35,0.0,regular
C1,C10,C1,C13,A1,B1,1074750.07,0.0,regular
C1,C15,C1,C12,A1,B1,1893190.09,0.0,regular
C8,C83,C4,C40,A1,B3,316370.38,4051.0,regular
C2,C28,C1,C19,A1,B1,770904.1,10000.0,regular
C5,C56,C3,C37,A3,B2,1039743.32,186866.0,regular
C4,C45,C8,C86,A2,B3,268249.38,9175.0,regular
C5,C51,C2,C20,A3,B3,202550.94,404.0,regular
C1,C19,C1,C15,A1,B1,1404829.88,0.0,regular
C1,C19,C9,C91,A1,B1,1305982.02,0.0,regular
C1,C19,C6,C64,A1,B2,1368804.13,120224.0,regular
C2,C20,C1,C11,A1,B1,254633.59,0.0,regular
C8,C85,C5,C52,A1,B1,173465.97,0.0,regular
C1,C17,C4,C45,A1,B3,278231.41,0.0,regular
C7,C75,C1,C18,A3,B1,299524.54,0.0,regular
C1,C16,C5,C56,A1,B1,3165747.95,0.0,regular
C1,C12,C1,C12,A1,B1,116901.42,10718.0,regular
C1,C19,C1,C12,A1,B1,211961.47,0.0,regular
C9,C93,C1,C19,A2,B1,272080.6,155974.08,regular
C1,C15,C2,C21,A1,B3,317372.38,248711.0,regular
C1,C12,C4,C43,A1,B3,107433.14,0.0,regular
C1,C12,C2,C24,A1,B3,172409.63,20763.0,regular
C3,C32,C1,C15,A3,B1,403571.2,62452.0,regular
C1,C18,C1,C13,A1,B1,367492.41,0.0,regular
C1,C17,C6,C60,A1,B2,1304969.42,0.0,regular
C1,C15,C7,C78,A1,B2,533814.43,0.0,regular
C6,C69,C1,C18,A2,B1,43764.2,0.0,regular
C1,C12,C2,C20,A1,B3,107551.45,0.0,regular
C1,C14,C1,C17,A1,B1,87103.83,11523.0,regular
C1,C14,C1,C19,A1,B1,169192.81,0.0,regular
C3,C37,C1,C14,A3,B1,394442.47,0.0,regular
C6,C63,C1,C12,A2,B1,556123.05,0.0,regular
C1,C11,C1,C19,A1,B1,718198.36,0.0,regular
C1,C19,C1,C15,A1,B1,377146.87,0.0,regular
C1,C12,C6,C67,A1,B2,333021.5,400368.0,regular
C1,C12,C1,C19,A1,B1,840941.75,20840.0,regular
C1,C10,C1,C15,A1,B1,179971.99,0.0,regular
C1,C16,C3,C37,A1,B2,290409.05,10892.0,regular
C1,C18,C6,C61,A1,B2,218451.41,0.0,regular
C9,C97,C6,C68,A2,B2,12601.78,66425.0,regular
C4,C43,C7,C74,A2,B2,494171.85,0.0,regular
C7,C72,C9,C93,A3,B1,1016802.55,0.0,regular
C1,C18,C2,C23,A1,B3,1569598.25,52694.0,regular
C2,C21,C1,C17,A1,B1,374362.57,0.0,regular
C3,C39,C2,C20,A3,B3,94129.31,2668.0,regular
C1,C16,C1,C13,A1,B1,144142.25,487320.0,regular
C1,C15,C1,C18,A1,B1,161539.44,0.0,regular
C9,C90,C1,C16,A2,B1,1803263.88,50648.0,regular
C7,C75,C7,C78,A3,B2,118472.42,0.0,regular
C1,C12,C9,C91,A1,B1,424937.02,0.0,regular
C5,C50,C1,C15,A3,B1,3024787.53,20102.0,regular
C1,C18,C1,C17,A1,B1,679892.77,0.0,regular
C7,C74,C1,C19,A3,B1,145647.09,0.0,regular
C1,C15,C1,C15,A1,B1,544965.72,0.0,regular
C3,C38,C2,C20,A3,B3,401372.28,144584.0,regular
C1,C14,C1,C13,A1,B1,232667.69,102467.0,regular
C1,C14,C9,C94,A1,B1,2090246.38,0.0,regular
C1,C10,C5,C54,A1,B1,837164.36,0.0,regular
C6,C60,C1,C15,A2,B1,889348.77,0.0,regular
C1,C11,C5,C57,A1,B1,147287.94,2339.0,regular
C1,C19,C1,C13,A1,B1,505007.75,0.0,regular
C1,C19,C4,C43,A1,B3,381338.96,485.0,regular
C4,C44,C1,C11,A2,B1,501337.99,0.0,regular
C3,C31,C1,C10,A3,B1,329160.58,0.0,regular
C1,C14,C1,C11,A1,B1,71065.9,0.0,regular
C1,C12,C1,C11,A1,B1,567069.98,136529.0,regular
C3,C38,C1,C18,A3,B1,403436.94,19932.0,regular
C7,C77,C6,C69,A3,B2,89412.13,0.0,regular
C8,C87,C1,C13,A1,B1,3398190.97,0.0,regular
C2,C21,C1,C19,A1,B1,227377.91,432.0,regular
C2,C20,C1,C15,A1,B1,55778.14,0.0,regular
C3,C34,C1,C14,A3,B1,156073.92,0.0,regular
C3,C37,C1,C19,A3,B1,1005684.35,0.0,regular
C2,C20,C8,C86,A1,B3,1316696.24,0.0,regular
C6,C64,C2,C22,A2,B3,391629.52,0.0,regular
C1,C17,C1,C15,A1,B1,1197522.01,0.0,regular
C1,C17,C1,C17,A1,B1,875787.99,247926.0,regular
C1,C10,C1,C19,A1,B1,876011.49,0.0,regular
C2,C20,C3,C33,A1,B2,257397.42,0.0,regular
C7,C79,C5,C50,A3,B1,1458597.51,661.0,regular
C6,C66,C1,C16,A2,B1,219908.27,26937.0,regular
C1,C19,C3,C36,A1,B2,170820.03,0.0,regular
C3,C35,C1,C14,A3,B1,234870.73,158663.69,regular
C9,C93,C9,C94,A2,B1,480606.28,0.0,regular
C1,C11,C4,C46,A1,B3,539623.16,0.0,regular
C1,C11,C2,C20,A1,B3,473519.08,362038.0,regular
C3,C35,C8,C89,A3,B3,274403.61,0.0,regular
C6,C62,C1,C13,A2,B1,11306.68,0.0,regular
C2,C23,C9,C98,A1,B1,329952.38,10117.0,regular
C6,C67,C1,C15,A2,B1,117993.52,51705.0,regular
C2,C21,C7,C75,A1,B2,123340.49,45221.0,regular
C1,C12,C1,C13,A1,B1,672189.42,21205.0,regular
C3,C35,C1,C18,A3,B1,128889.05,0.0,regular
C5,C57,C1,C17,A3,B1,2736190.72,0.0,regular
C1,C17,C1,C16,A1,B1,89004.96,0.0,regular
C1,C14,C1,C15,A1,B1,230804.63,0.0,regular
C1,C16,C7,C70,A1,B2,4043256.57,0.0,regular
C2,C22,C1,C12,A1,B1,580773.65,8921.15,regular
C2,C20,C1,C15,A1,B1,450986.81,0.0,regular
C8,C82,C2,C20,A1,B3,727081.7,3297.0,regular
C8,C86,C1,C16,A1,B1,1652968.04,294355.48,regular
C1,C14,C1,C19,A1,B1,317720.66,22170.0,regular
C1,C19,C1,C19,A1,B1,192478.61,239779.9,regular
C1,C18,C3,C30,A1,B2,158574.46,0.0,regular
C1,C12,C5,C54,A1,B1,251434.9,0.0,regular
C2,C20,C3,C38,A1,B2,463638.83,10954.99,regular
C2,C25,C6,C69,A1,B2,630769.48,0.0,regular
C2,C24,C1,C10,A1,B1,737463.38,8005.0,regular
C1,C16,C3,C30,A1,B2,669857.19,611257.09,regular
C7,C74,C1,C14,A3,B1,5932654.73,0.0,regular
C1,C12,C3,C36,A1,B2,357985.64,572.0,regular
C9,C97,C2,C20,A2,B3,913016.39,359900.0,regular
C4,C46,C1,C18,A2,B1,182524.92,66362.0,regular
C1,C16,C1,C16,A1,B1,205585.33,0.0,regular
C9,C90,C4,C47,A2,B3,907994.1,205352.0,regular
C1,C17,C8,C83,A1,B3,284261.39,82342.0,regular
C9,C91,C1,C14,A2,B1,1375025.75,47373.0,regular
C1,C19,C1,C10,A1,B1,1934729.98,88828.0,regular
C7,C71,C1,C12,A3,B1,1068517.49,70440.0,regular
C1,C17,C3,C36,A1,B2,544186.16,0.0,regular
C1,C11,C1,C11,A1,B1,383876.03,0.0,regular
C1,C16,C1,C15,A1,B1,706571.53,5003.0,regular
C2,C29,C9,C96,A1,B1,1447857.9,86745.0,regular
C4,C42,C1,C14,A2,B1,259874.48,135349.0,regular
C1,C12,C1,C14,A1,B1,636458.76,933.0,regular
C1,C15,C6,C66,A1,B2,1082304.72,0.0,regular
C1,C18,C8,C83,A1,B3,17087.67,109462.44,regular
C6,C69,C7,C71,A2,B2,1310760.25,21272.0,regular
C1,C13,C1,C17,A1,B1,127544.71,0.0,regular
C6,C64,C1,C19,A2,B1,689702.14,0.0,regular
C1,C19,C5,C54,A1,B1,86431.53,0.0,regular
C3,C34,C2,C20,A3,B3,829564.14,15906.0,regular
C1,C13,C2,C20,A1,B3,730089.82,0.0,regular
C8,C85,C8,C82,A1,B3,649446.3,0.0,regular
C1,C12,C9,C95,A1,B1,807391.54,45158.0,regular
C1,C16,C1,C10,A1,B1,855776.92,0.0,regular
C6,C66,C1,C19,A2,B1,1039318.66,0.0,regular
C7,C78,C1,C18,A3,B1,347910.72,0.0,regular
C1,C16,C1,C18,A1,B1,3656767.67,15125.0,regular
C1,C10,C1,C13,A1,B1,3529044.29,46724.0,regular
C1,C15,C1,C10,A1,B1,107005.58,99330.93,regular
C8,C80,C2,C28,A1,B3,820124.24,0.0,regular
C5,C55,C1,C16,A3,B1,667628.33,0.0,regular
C1,C13,C3,C33,A1,B2,381825.09,136614.0,regular
C1,C14,C6,C65,A1,B2,714511.75,0.0,regular
C2,C25,C1,C11,A1,B1,1124337.67,0.0,regular
C8,C80,C1,C19,A1,B1,1407135.21,37111.0,regular
C1,C12,C9,C94,A1,B1,939570.63,0.0,regular
C1,C11,C7,C78,A1,B2,4755.14,299290.0,regular
C3,C36,C5,C51,A3,B1,227203.94,107342.0,regular
C2,C28,C1,C17,A1,B1,958619.39,0.0,regular
C3,C30,C1,C18,A3,B1,1050885.1,502906.0,regular
C7,C70,C8,C81,A3,B3,19898002.35,0.0,regular
C1,C10,C3,C37,A1,B2,1337590.61,20016.0,regular
C4,C49,C1,C18,A2,B1,919357.47,149052.59,regular
C8,C89,C8,C86,A1,B3,1050222.64,36312.0,regular
C1,C15,C1,C15,A1,B1,872792.77,0.0,regular
C1,C10,C1,C18,A1,B1,915803.37,0.0,regular
C2,C28,C1,C10,A1,B1,860925.57,133128.0,regular
C2,C20,C1,C17,A1,B1,24234.93,0.0,regular
C7,C77,C2,C23,A3,B3,253201.11,0.0,regular
C2,C20,C1,C12,A1,B1,3176695.83,0.0,regular
C1,C17,C8,C82,A1,B3,2688378.11,0.0,regular
