WAERS,BUKRS,KTOSL,BELNR,BSCHL,HKONT,DMBTR,WRBTR,label
C4,C41,C1,C15,A2,B1,4497390.77,127692.0,regular
C5,C59,C1,C15,A3,B1,425245.46,0.0,regular
C1,C17,C1,C17,A1,B1,446732.18,0.0,regular
C1,C14,C1,C11,A1,B1,648308.47,200595.0,regular
C1,C15,C2,C20,A1,B3,74247.93,0.0,regular
C1,C16,C3,C32,A1,B2,1559036.07,0.0,regular
C4,C41,C6,C64,A2,B2,285578.76,0.0,regular
C5,C59,C7,C70,A3,B2,343821.91,32016.0,regular
C1,C10,C1,C13,A1,B1,1285408.11,73716.0,regular
C1,C18,C3,C34,A1,B2,40538.72,21576.0,regular
C3,C32,C1,C16,A3,B1,202116.74,12267.0,regular
C1,C11,C7,C70,A1,B2,85388.34,0.0,regular
C9,C90,C1,C10,A2,B1,528013.15,53884.0,regular
C4,C47,C4,C47,A2,B3,659652.15,6253.0,regular
C5,C51,C2,C20,A3,B3,1574733.13,20453.0,regular
C1,C18,C1,C10,A1,B1,850415.77,10608.0,regular
C5,C54,C1,C15,A3,B1,910070.91,56385.0,regular
C1,C13,C5,C54,A1,B1,816211.21,20395.0,regular
C4,C43,C3,C34,A2,B2,724436.53,0.0,regular
C1,C11,C1,C12,A1,B1,584455.86,0.0,regular
C1,C14,C1,C10,A1,B1,524356.72,10298.0,regular
C1,C19,C8,C84,A1,B3,915266.65,915266.65,regular
C1,C15,C6,C67,A1,B2,505503.24,1743.0,regular
C1,C16,C1,C11,A1,B1,38589.42,11421.0,regular
C1,C15,C2,C28,A1,B3,9824314.14,0.0,regular
C1,C17,C7,C74,A1,B2,2154039.07,868850.34,regular
C8,C85,C1,C14,A1,B1,737134.44,0.0,regular
C1,C14,C6,C65,A1,B2,110685.76,0.0,regular
C1,C12,C8,C87,A1,B3,1308273.99,89552.0,regular
C2,C20,C1,C13,A1,B1,851653.97,9905.0,regular
C2,C20,C1,C15,A1,B1,120860.25,825809.0,regular
C6,C69,C5,C51,A2,B1,2094222.3,0.0,regular
C9,C91,C2,C23,A2,B3,690322.98,4070.0,regular
C2,C26,C1,C14,A1,B1,466276.85,0.0,regular
C1,C18,C1,C15,A1,B1,43085.62,0.0,regular
C8,C81,C1,C18,A1,B1,580746.8,0.0,regular
C1,C12,C1,C12,A1,B1,615015.53,740.0,regular
C8,C84,C7,C78,A1,B2,629185.99,0.0,regular
C1,C17,C1,C11,A1,B1,1611410.48,0.0,regular
C4,C46,C1,C11,A2,B1,191998.82,32975.0,regular
C1,C10,C2,C28,A1,B3,1427090.93,517.0,regular
C1,C12,C1,C13,A1,B1,10000000.0,106893.0,regular
C1,C17,C1,C18,A1,B1,689777.65,512987.31,regular
C2,C24,C1,C16,A1,B1,1124068.23,0.0,regular
C4,C49,C1,C17,A2,B1,296147.36,129937.0,regular
C4,C49,C1,C13,A2,B1,562510.05,0.0,regular
C7,C76,C1,C14,A3,B1,540293.64,0.0,regular
C1,C17,C1,C11,A1,B1,201855.26,14898.0,regular
C1,C11,C4,C46,A1,B3,1392221.04,0.0,regular
C6,C64,C3,C35,A2,B2,860113.19,17888.82,regular
C2,C24,C1,C13,A1,B1,184466.85,0.0,regular
C2,C23,C3,C34,A1,B2,260301.87,0.0,regular
C3,C37,C1,C10,A3,B1,130285.01,0.0,regular
C9,C96,C1,C17,A2,B1,78343.07,814342.0,regular
C4,C47,C2,C20,A2,B3,227591.87,0.0,regular
C6,C69,C9,C94,A2,B1,358229.08,35659.18,regular
C4,C46,C7,C75,A2,B2,600387.46,0.0,regular
C1,C12,C7,C71,A1,B2,314735.13,0.0,regular
C1,C12,C4,C46,A1,B3,550349.23,265726.0,regular
C1,C17,C1,C15,A1,B1,282703.38,0.0,regular
C2,C20,C1,C16,A1,B1,1296184.68,0.0,regular
C1,C11,C1,C15,A1,B1,266618.51,48526.0,regular
C1,C19,C1,C17,A1,B1,61410.67,30867.0,regular
C8,C81,C1,C18,A1,B1,1041715.43,0.0,regular
C1,C18,C3,C37,A1,B2,6682.58,0.0,regular
C2,C20,C2,C21,A1,B3,1529450.26,0.0,regular
C1,C13,C1,C16,A1,B1,244317.03,0.0,regular
C8,C81,C1,C11,A1,B1,250365.61,0.0,regular
C2,C22,C1,C19,A1,B1,3139479.42,0.0,regular
C3,C34,C1,C10,A3,B1,366412.92,51388.0,regular
C1,C10,C3,C36,A1,B2,608492.25,0.0,regular
C1,C19,C1,C15,A1,B1,762762.56,0.0,regular
C1,C19,C1,C13,A1,B1,1959110.44,599481.96,regular
C1,C10,C1,C10,A1,B1,47550.96,0.0,regular
C7,C74,C8,C81,A3,B3,376683.46,0.0,regular
C2,C24,C8,C81,A1,B3,616088.86,88200.0,regular
C5,C55,C8,C82,A3,B3,141087.77,0.0,regular
C1,C14,C2,C24,A1,B3,651309.23,7368.0,regular
C2,C20,C9,C95,A1,B1,564132.35,15431.0,regular
C1,C10,C1,C19,A1,B1,1456092.62,52095.0,regular
C1,C17,C1,C14,A1,B1,149770.1,0.0,regular
C7,C79,C1,C14,A3,B1,314714.16,0.0,regular
C1,C11,C2,C29,A1,B3,54886.63,0.0,regular
C1,C19,C1,C17,A1,B1,696896.98,384340.73,regular
C2,C20,C7,C72,A1,B2,565527.97,10867.0,regular
C1,C12,C1,C14,A1,B1,667087.32,0.0,regular
C1,C11,C1,C13,A1,B1,1049791.26,133201.0,regular
C9,C96,C2,C20,A2,B3,728432.36,102991.0,regular
C2,C20,C8,C81,A1,B3,2055255.36,0.0,regular
C1,C18,C2,C28,A1,B3,772945.38,36482.0,regular
C1,C16,C9,C91,A1,B1,135857.78,642415.28,regular
C2,C20,C1,C16,A1,B1,1307518.9,4975.0,regular
C6,C60,C1,C16,A2,B1,13268.49,127688.05,regular
C6,C64,C1,C10,A2,B1,620747.39,476.0,regular
C9,C99,C1,C15,A2,B1,278283.79,519124.95,regular
C1,C15,C1,C17,A1,B1,651844.11,0.0,regular
C1,C11,C8,C88,A1,B3,180277.34,7925.0,regular
C2,C20,C5,C58,A1,B1,1401764.24,0.0,regular
C9,C93,C7,C78,A2,B2,745655.22,0.0,regular
C2,C28,C1,C13,A1,B1,79376.52,196596.0,regular
C9,C90,C5,C55,A2,B1,107395.0,62441.0,regular
C1,C19,C1,C14,A1,B1,1036545.42,320421.0,regular
C1,C16,C3,C37,A1,B2,884230.48,883.0,regular
C1,C11,C3,C38,A1,B2,156273.53,0.0,regular
C7,C75,C8,C81,A3,B3,110344.11,110344.11,regular
C1,C12,C1,C18,A1,B1,3094936.35,0.0,regular
C1,C17,C3,C31,A1,B2,278874.4,0.0,regular
C4,C48,C2,C25,A2,B3,348201.19,17398.0,regular
C1,C15,C2,C20,A1,B3,548714.19,0.0,regular
C1,C11,C1,C18,A1,B1,1283544.93,0.0,regular
C7,C72,C2,C21,A3,B3,465958.68,251344.59,regular
C1,C16,C2,C29,A1,B3,56328.19,0.0,regular
C8,C85,C1,C10,A1,B1,230602.13,56352.0,regular
C1,C14,C2,C20,A1,B3,1193986.88,1105.0,regular
C1,C15,C6,C69,A1,B2,693066.79,80476.0,regular
C7,C71,C3,C37,A3,B2,401193.69,4500.0,regular
C1,C18,C9,C97,A1,B1,153323.53,0.0,regular
C9,C93,C2,C20,A2,B3,71193.57,0.0,regular
C1,C15,C3,C37,A1,B2,685105.1,174385.06,regular
C1,C13,C1,C15,A1,B1,137814.34,208340.72,regular
C2,C25,C2,C28,A1,B3,753289.59,343808.59,regular
C1,C16,C1,C13,A1,B1,476519.26,0.0,regular
C4,C48,C1,C15,A2,B1,248511.33,0.0,regular
C1,C15,C1,C15,A1,B1,625997.28,52338.0,regular
C6,C62,C1,C19,A2,B1,333284.79,0.0,regular
C9,C90,C2,C23,A2,B3,456894.2,0.0,regular
C9,C93,C1,C18,A2,B1,102405.51,0.0,regular
C2,C23,C3,C36,A1,B2,1441027.71,478626.0,regular
C5,C56,C8,C87,A3,B3,208599.15,0.0,regular
C1,C17,C1,C19,A1,B1,197741.31,0.0,regular
C1,C19,C2,C20,A1,B3,276900.54,0.0,regular
C1,C13,C5,C56,A1,B1,101975.44,10042.0,regular
C1,C10,C1,C11,A1,B1,570061.91,70782.0,regular
C1,C10,C1,C13,A1,B1,4925.5,90428.0,regular
C1,C15,C1,C11,A1,B1,120949.62,0.0,regular
C5,C50,C7,C77,A3,B2,3239836.19,250334.16,regular
C1,C14,C7,C74,A1,B2,545612.0,0.0,regular
C1,C16,C1,C17,A1,B1,411721.59,0.0,regular
C1,C13,C3,C39,A1,B2,742893.58,11574.0,regular
C1,C13,C1,C12,A1,B1,893730.61,0.0,regular
C1,C18,C6,C65,A1,B2,696082.59,53246.0,regular
C6,C62,C1,C16,A2,B1,1007584.75,0.0,regular
C1,C11,C1,C19,A1,B1,274961.88,1069.0,regular
C6,C64,C9,C91,A2,B1,209255.34,137414.69,regular
C1,C12,C1,C14,A1,B1,692452.27,112682.0,regular
C6,C69,C1,C16,A2,B1,126195.45,0.0,regular
C1,C15,C1,C11,A1,B1,428159.6,0.0,regular
C1,C13,C1,C12,A1,B1,10000000.0,49776.0,regular
C1,C10,C1,C17,A1,B1,26355.29,0.0,regular
C9,C96,C6,C60,A2,B2,380407.25,0.0,regular
C1,C12,C2,C20,A1,B3,100254.17,0.0,regular
C1,C19,C1,C17,A1,B1,497586.66,27433.0,regular
C1,C12,C2,C20,A1,B3,1496575.93,0.0,regular
C7,C75,C4,C49,A3,B3,1546035.2,34707.0,regular
C1,C12,C9,C92,A1,B1,381999.35,0.0,regular
C8,C88,C1,C13,A1,B1,92088.63,0.0,regular
C1,C11,C1,C13,A1,B1,38344.78,0.0,regular
C1,C14,C7,C73,A1,B2,746157.31,0.0,regular
C1,C19,C1,C12,A1,B1,154656.32,288405.0,regular
C5,C50,C1,C15,A3,B1,1484440.77,0.0,regular
C3,C39,C1,C19,A3,B1,240030.37,0.0,regular
C9,C94,C7,C75,A2,B2,14786915.95,0.0,regular
C1,C13,C8,C81,A1,B3,681819.14,0.0,regular
C1,C11,C1,C17,A1,B1,306456.62,0.0,regular
C1,C13,C1,C11,A1,B1,1469896.84,166516.32,regular
C7,C78,C1,C17,A3,B1,445817.44,0.0,regular
C9,C92,C1,C15,A2,B1,316522.76,0.0,regular
C1,C11,C5,C54,A1,B1,1058815.56,0.0,regular
C5,C55,C1,C10,A3,B1,508684.07,0.0,regular
C3,C35,C1,C15,A3,B1,546612.86,11034.0,regular
C8,C82,C4,C40,A1,B3,1048791.79,0.0,regular
C1,C14,C1,C16,A1,B1,703821.38,14702.0,regular
C1,C19,C2,C20,A1,B3,2086433.82,101564.0,regular
C7,C71,C1,C16,A3,B1,976804.17,10930.0,regular
C1,C13,C3,C34,A1,B2,426557.71,9385.44,regular
C5,C57,C1,C10,A3,B1,765339.5,0.0,regular
C8,C86,C2,C23,A1,B3,586816.1,0.0,regular
C3,C33,C7,C71,A3,B2,935417.31,0.0,regular
C1,C17,C8,C87,A1,B3,304436.24,0.0,regular
C1,C16,C8,C81,A1,B3,10000000.0,0.0,regular
C7,C76,C8,C86,A3,B3,900453.57,0.0,regular
C7,C76,C1,C18,A3,B1,140137.69,665336.63,regular
C2,C21,C6,C61,A1,B2,658341.72,0.0,regular
C9,C99,C1,C18,A2,B1,277370.17,464943.0,regular
C7,C79,C2,C29,A3,B3,1722114.87,13837.0,regular
C1,C11,C2,C20,A1,B3,2345835.21,0.0,regular
C1,C16,C2,C29,A1,B3,410461.54,0.0,regular
C2,C20,C1,C16,A1,B1,185844.79,0.0,regular
C7,C79,C2,C21,A3,B3,301869.19,0.0,regular
C7,C73,C1,C10,A3,B1,341002.77,0.0,regular
C9,C97,C1,C12,A2,B1,79894.31,10845.0,regular
C1,C16,C1,C13,A1,B1,392515.63,0.0,regular
C8,C88,C1,C14,A1,B1,888984.9,2053.0,regular
C1,C19,C1,C17,A1,B1,149212.97,0.0,regular
C1,C14,C2,C20,A1,B3,3946786.64,50693.0,regular
C1,C18,C8,C81,A1,B3,160718.0,0.0,regular
C1,C13,C1,C10,A1,B1,706676.37,0.0,regular
C1,C15,C2,C20,A1,B3,283922.25,5680.0,regular
C1,C10,C3,C34,A1,B2,1161672.19,5361.0,regular
C1,C11,C2,C20,A1,B3,863630.08,0.0,regular
C2,C27,C1,C18,A1,B1,742349.23,0.0,regular
C4,C49,C1,C13,A2,B1,287509.34,0.0,regular
C1,C14,C1,C14,A1,B1,199507.71,180056.0,regular
C2,C20,C1,C16,A1,B1,48610.3,0.0,regular
C2,C22,C1,C18,A1,B1,893105.9,450.0,regular
C7,C76,C1,C18,A3,B1,26364.06,0.0,regular
C1,C10,C2,C23,A1,B3,2708906.59,2708906.59,regular
C1,C13,C5,C55,A1,B1,1314919.55,25738.0,regular
C3,C38,C1,C14,A3,B1,773783.25,0.0,regular
C2,C20,C7,C71,A1,B2,340292.09,90195.0,regular
C1,C14,C8,C89,A1,B3,123194.27,0.0,regular
C7,C72,C4,C42,A3,B3,48272.65,0.0,regular
C6,C60,C7,C71,A2,B2,26980.58,0.0,regular
C1,C15,C1,C10,A1,B1,851887.52,12548.0,regular
C1,C16,C1,C19,A1,B1,311303.45,0.0,regular
C3,C31,C1,C14,A3,B1,257438.01,0.0,regular
C8,C80,C1,C11,A1,B1,285068.64,29860.0,regular
C1,C19,C3,C39,A1,B2,399300.34,0.0,regular
C4,C45,C2,C21,A2,B3,10000000.0,39841.0,regular
C1,C19,C6,C65,A1,B2,889946.28,0.0,regular
C1,C13,C1,C12,A1,B1,66345.59,0.0,regular
C7,C77,C6,C66,A3,B2,555870.32,0.0,regular
C1,C11,C3,C39,A1,B2,741932.47,0.0,regular
C1,C13,C1,C12,A1,B1,185622.67,99151.0,regular
C2,C20,C3,C35,A1,B2,882823.62,16305.0,regular
C5,C59,C5,C56,A3,B1,1145027.66,0.0,regular
C3,C36,C2,C22,A3,B3,380207.5,0.0,regular
C4,C48,C6,C61,A2,B2,478250.35,14907.48,regular
C5,C51,C1,C12,A3,B1,125391.8,161751.67,regular
C9,C94,C1,C10,A2,B1,1825169.83,0.0,regular
C1,C16,C1,C17,A1,B1,63846.35,0.0,regular
C1,C12,C2,C20,A1,B3,586235.76,16084.0,regular
C8,C82,C2,C20,A1,B3,315753.42,0.0,regular
C1,C15,C3,C33,A1,B2,725809.29,5651.0,regular
C8,C89,C4,C43,A1,B3,1240108.0,48329.0,regular
C1,C15,C1,C10,A1,B1,89819.54,577.0,regular
C9,C96,C5,C53,A2,B1,22431.72,0.0,regular
C1,C15,C1,C10,A1,B1,658386.57,25255.0,regular
C2,C20,C7,C77,A1,B2,763013.43,139034.74,regular
C1,C15,C7,C78,A1,B2,294429.08,70994.0,regular
C3,C35,C2,C21,A3,B3,1593160.2,0.0,regular
C1,C17,C1,C18,A1,B1,10000000.0,0.0,regular
C1,C14,C2,C27,A1,B3,87921.62,0.0,regular
C3,C37,C9,C93,A3,B1,133488.1,10597.0,regular
C1,C16,C9,C90,A1,B1,300192.79,1168.0,regular
C2,C20,C7,C79,A1,B2,899620.65,9936.0,regular
C1,C14,C1,C12,A1,B1,288556.03,7043.0,regular
C8,C86,C4,C49,A1,B3,977767.07,336526.0,regular
C3,C33,C6,C62,A3,B2,262702.06,50008.0,regular
C2,C21,C1,C19,A1,B1,683781.29,177.0,regular
C5,C52,C1,C15,A3,B1,603605.59,0.0,regular
C1,C19,C1,C15,A1,B1,1280014.73,180300.91,regular
C1,C17,C8,C80,A1,B3,298708.03,0.0,regular
C6,C64,C6,C63,A2,B2,1296604.05,0.0,regular
C1,C17,C2,C20,A1,B3,150041.6,0.0,regular
C1,C19,C1,C15,A1,B1,1951.27,0.0,regular
C1,C15,C6,C67,A1,B2,500211.41,0.0,regular
C1,C13,C2,C21,A1,B3,2386833.05,16634.0,regular
C3,C33,C1,C15,A3,B1,111335.88,0.0,regular
C1,C18,C1,C15,A1,B1,5421331.48,510125.92,regular
C7,C74,C4,C42,A3,B3,1427274.11,573845.22,regular
C1,C18,C8,C82,A1,B3,566132.91,60678.0,regular
C5,C56,C1,C16,A3,B1,638828.79,0.0,regular
C6,C69,C1,C17,A2,B1,1114530.56,0.0,regular
C1,C18,C4,C44,A1,B3,32765.16,65268.0,regular
C1,C15,C8,C83,A1,B3,205566.02,203016.0,regular
C1,C18,C1,C19,A1,B1,626776.54,0.0,regular
C1,C17,C1,C18,A1,B1,604440.17,155292.92,regular
C1,C15,C1,C12,A1,B1,292352.67,0.0,regular
C1,C18,C8,C82,A1,B3,364245.03,23422.01,regular
C1,C19,C2,C20,A1,B3,1383329.41,0.0,regular
C6,C68,C1,C12,A2,B1,3397.77,152.0,regular
C8,C86,C1,C15,A1,B1,171373.92,52614.0,regular
C1,C12,C1,C15,A1,B1,896041.23,0.0,regular
C1,C17,C1,C19,A1,B1,450170.87,29860.0,regular
C4,C40,C1,C18,A2,B1,509698.82,11169.0,regular
C2,C20,C2,C21,A1,B3,151910.63,321.0,regular
C1,C19,C1,C15,A1,B1,614491.2,2949.0,regular
C8,C80,C5,C51,A1,B1,198750.26,127.0,regular
C2,C21,C1,C19,A1,B1,433668.47,133401.96,regular
C1,C16,C2,C21,A1,B3,615180.23,0.0,regular
C1,C15,C1,C17,A1,B1,80676.41,8702.0,regular
C1,C15,C1,C17,A1,B1,493809.04,102603.0,regular
C6,C69,C7,C73,A2,B2,245160.15,0.0,regular
C2,C20,C1,C17,A1,B1,462452.87,462452.87,regular
C1,C11,C1,C11,A1,B1,515390.2,7617.0,regular
C1,C19,C2,C20,A1,B3,428781.06,0.0,regular
C1,C14,C1,C15,A1,B1,532475.81,99066.26,regular
C1,C10,C5,C57,A1,B1,406707.87,20022.0,regular
C1,C15,C1,C12,A1,B1,188531.71,0.0,regular
C1,C17,C1,C11,A1,B1,222217.5,356955.83,regular
C9,C99,C5,C58,A2,B1,537805.18,0.0,regular
C7,C70,C7,C73,A3,B2,1242887.51,21792.0,regular
C8,C81,C3,C35,A1,B2,751463.63,0.0,regular
C1,C18,C6,C62,A1,B2,191733.21,0.0,regular
C2,C21,C4,C48,A1,B3,532372.4,52265.0,regular
C1,C15,C1,C13,A1,B1,1496152.1,84066.28,regular
C6,C60,C1,C10,A2,B1,107159.74,105221.35,regular
C1,C15,C1,C12,A1,B1,1363862.36,80854.0,regular
C4,C46,C4,C47,A2,B3,2571106.09,0.0,regular
C1,C10,C1,C17,A1,B1,37367.59,0.0,regular
C1,C16,C3,C39,A1,B2,202105.49,49.0,regular
C2,C21,C1,C12,A1,B1,583456.53,0.0,regular
C1,C11,C1,C15,A1,B1,252759.32,82104.0,regular
C1,C10,C1,C10,A1,B1,93115.81,0.0,regular
C5,C56,C8,C80,A3,B3,28718.55,572171.52,regular
C3,C32,C8,C80,A3,B3,1597840.32,2338.0,regular
C1,C13,C3,C37,A1,B2,566824.46,1161.28,regular
C1,C17,C1,C13,A1,B1,1463282.0,0.0,regular
C2,C20,C3,C36,A1,B2,1000382.14,11536.0,regular
C6,C68,C1,C14,A2,B1,479024.48,741.0,regular
C1,C18,C1,C18,A1,B1,441645.68,225.0,regular
C9,C98,C3,C37,A2,B2,330192.87,21453.0,regular
C1,C17,C1,C17,A1,B1,105604.61,2217.0,regular
C8,C85,C2,C20,A1,B3,336683.82,90460.0,regular
C1,C16,C5,C55,A1,B1,173683.71,0.0,regular
C6,C62,C1,C13,A2,B1,1719547.02,99892.0,regular
C6,C65,C1,C10,A2,B1,344787.25,116750.74,regular
C8,C84,C1,C13,A1,B1,151397.16,0.0,regular
C1,C15,C1,C11,A1,B1,847861.62,21631.0,regular
C8,C81,C2,C21,A1,B3,574926.13,0.0,regular
C7,C72,C1,C18,A3,B1,280006.33,147.0,regular
C1,C12,C1,C12,A1,B1,181960.67,11629.0,regular
C7,C77,C1,C12,A3,B1,1287987.77,0.0,regular
C1,C18,C3,C35,A1,B2,218361.4,0.0,regular
C1,C15,C6,C67,A1,B2,255049.62,0.0,regular
C1,C12,C1,C18,A1,B1,1307210.11,0.0,regular
C4,C43,C2,C20,A2,B3,1186628.12,206136.0,regular
C6,C65,C1,C14,A2,B1,401602.4,22326.0,regular
C2,C20,C1,C14,A1,B1,867370.45,0.0,regular
C9,C93,C7,C72,A2,B2,307048.63,0.0,regular
C1,C10,C5,C54,A1,B1,1132739.96,10271.0,regular
C1,C13,C1,C17,A1,B1,305121.62,0.0,regular
C8,C85,C1,C10,A1,B1,952642.64,32910.0,regular
C1,C13,C9,C98,A1,B1,5162505.13,48231.0,regular
C2,C24,C1,C17,A1,B1,1604727.4,41311.0,regular
C6,C68,C1,C18,A2,B1,807639.64,0.0,regular
C1,C19,C6,C65,A1,B2,379800.29,25653.0,regular
C1,C13,C1,C19,A1,B1,733926.6,0.0,regular
C1,C10,C1,C15,A1,B1,458426.69,0.0,regular
C3,C34,C7,C72,A3,B2,673430.78,0.0,regular
C6,C60,C9,C99,A2,B1,851755.7,0.0,regular
C1,C18,C1,C19,A1,B1,144064.47,0.0,regular
C1,C16,C2,C20,A1,B3,797188.51,111749.0,regular
C1,C15,C1,C18,A1,B1,1082766.63,27409.0,regular
C3,C38,C5,C51,A3,B1,329735.09,244.0,regular
C4,C46,C1,C15,A2,B1,782015.33,0.0,regular
C6,C66,C1,C17,A2,B1,1037764.36,30600.0,regular
C1,C12,C1,C11,A1,B1,2753.29,6049.0,regular
C9,C92,C1,C19,A2,B1,143714.48,225876.31,regular
C1,C14,C1,C15,A1,B1,121565.99,0.0,regular
C2,C21,C5,C50,A1,B1,312567.1,23990.58,regular
C1,C11,C1,C17,A1,B1,237950.97,0.0,regular
C2,C21,C1,C12,A1,B1,1102130.63,0.0,regular
C2,C24,C1,C16,A1,B1,198584.72,57202.0,regular
C2,C26,C9,C99,A1,B1,79072.83,0.0,regular
C3,C35,C6,C60,A3,B2,123027.55,37417.0,regular
C5,C53,C9,C95,A3,B1,16002.46,0.0,regular
C1,C14,C1,C11,A1,B1,142650.73,49589.0,regular
C4,C45,C9,C93,A2,B1,880082.69,0.0,regular
C1,C14,C5,C58,A1,B1,229852.56,9356.0,regular
C6,C61,C1,C11,A2,B1,143162.9,22323.0,regular
C1,C14,C1,C10,A1,B1,1172611.94,16373.0,regular
C2,C20,C8,C86,A1,B3,327372.72,0.0,regular
C4,C43,C7,C72,A2,B2,136698.09,0.0,regular
C1,C13,C1,C15,A1,B1,952953.05,8671.0,regular
C2,C20,C3,C36,A1,B2,537059.89,0.0,regular
C1,C15,C1,C17,A1,B1,471336.48,0.0,regular
C1,C12,C6,C68,A1,B2,841630.89,0.0,regular
C1,C19,C1,C15,A1,B1,1894928.29,79327.0,regular
C6,C66,C2,C20,A2,B3,112400.84,51573.0,regular
C7,C78,C1,C18,A3,B1,913169.29,31198.0,regular
C4,C45,C5,C59,A2,B1,249469.31,297192.0,regular
C2,C21,C3,C38,A1,B2,1142484.07,0.0,regular
C3,C38,C1,C11,A3,B1,312439.34,21431.0,regular
C7,C70,C3,C38,A3,B2,25659.4,0.0,regular
C6,C67,C7,C78,A2,B2,79711.62,0.0,regular
C1,C14,C2,C25,A1,B3,169480.89,0.0,regular
C7,C75,C1,C15,A3,B1,405448.36,5504.0,regular
C5,C57,C4,C45,A3,B3,69416.53,0.0,regular
C1,C15,C8,C81,A1,B3,2152390.9,109551.0,regular
C1,C10,C1,C19,A1,B1,752287.92,0.0,regular
C1,C10,C1,C15,A1,B1,49927.18,10818.74,regular
C2,C20,C4,C41,A1,B3,59610.17,0.0,regular
C1,C19,C9,C93,A1,B1,164998.34,0.0,regular
C7,C75,C2,C22,A3,B3,330689.13,0.0,regular
C1,C16,C1,C16,A1,B1,353059.83,189.0,regular
C1,C17,C2,C25,A1,B3,1344795.64,0.0,regular
C1,C11,C3,C39,A1,B2,130337.34,0.0,regular
C1,C16,C1,C15,A1,B1,1061578.13,0.0,regular
C1,C18,C7,C70,A1,B2,67440.89,0.0,regular
C7,C70,C1,C14,A3,B1,610470.47,8463.0,regular
C3,C39,C2,C26,A3,B3,218607.62,0.0,regular
C1,C19,C1,C13,A1,B1,808074.68,0.0,regular
C1,C15,C1,C10,A1,B1,72492.1,5069.0,regular
C1,C10,C8,C80,A1,B3,588425.55,0.0,regular
C9,C98,C1,C13,A2,B1,298148.07,20396.0,regular
C1,C15,C1,C16,A1,B1,414456.84,5771.0,regular
C5,C59,C8,C82,A3,B3,656002.6,0.0,regular
C1,C13,C1,C10,A1,B1,33564.31,0.0,regular
C8,C89,C7,C76,A1,B2,4870248.86,0.0,regular
C1,C10,C1,C15,A1,B1,796870.16,24.0,regular
C2,C20,C1,C15,A1,B1,2307805.83,0.0,regular
C1,C15,C1,C11,A1,B1,378237.49,0.0,regular
C2,C22,C1,C18,A1,B1,4549.89,0.0,regular
C1,C14,C2,C22,A1,B3,1125931.0,0.0,regular
C1,C10,C2,C21,A1,B3,1301876.08,143820.36,regular
C1,C12,C1,C15,A1,B1,624135.18,20805.0,regular
C1,C10,C8,C87,A1,B3,1501591.24,94.0,regular
C1,C16,C2,C20,A1,B3,310780.11,0.0,regular
C1,C12,C1,C10,A1,B1,36090.19,16680.0,regular
C8,C81,C1,C10,A1,B1,10929.44,2915.0,regular
C3,C38,C7,C71,A3,B2,78376.57,57118.0,regular
C9,C93,C3,C32,A2,B2,7426580.14,0.0,regular
C1,C12,C6,C63,A1,B2,60078.62,11965.0,regular
C1,C16,C1,C15,A1,B1,526589.31,13681.0,regular
C1,C15,C5,C54,A1,B1,335571.71,146.0,regular
C1,C10,C3,C38,A1,B2,178066.47,0.0,regular
C5,C52,C1,C19,A3,B1,1575026.65,105813.44,regular
C7,C72,C6,C69,A3,B2,296255.15,0.0,regular
C2,C28,C1,C16,A1,B1,26431.81,22354.0,regular
C1,C15,C5,C52,A1,B1,805604.09,0.0,regular
C6,C67,C1,C12,A2,B1,457530.25,0.0,regular
C2,C28,C1,C13,A1,B1,34654.16,0.0,regular
C1,C13,C1,C14,A1,B1,1939173.76,0.0,regular
C6,C61,C4,C42,A2,B3,142805.8,0.0,regular
C1,C19,C5,C55,A1,B1,149782.88,0.0,regular
C3,C36,C1,C13,A3,B1,334490.94,46792.0,regular
C1,C10,C5,C59,A1,B1,906957.71,0.0,regular
C1,C12,C1,C10,A1,B1,810084.49,260133.0,regular
C1,C11,C1,C12,A1,B1,87686.01,0.0,regular
C5,C56,C1,C14,A3,B1,200409.99,0.0,regular
C1,C11,C1,C11,A1,B1,181468.8,0.0,regular
C8,C87,C9,C99,A1,B1,521723.18,0.0,regular
C5,C56,C7,C71,A3,B2,1120177.46,73065.0,regular
C2,C20,C1,C18,A1,B1,2483948.22,0.0,regular
C1,C14,C2,C20,A1,B3,2420494.86,29817.0,regular
C3,C35,C1,C16,A3,B1,584924.51,1047.0,regular
C1,C11,C1,C16,A1,B1,2662023.53,12365.0,regular
C1,C17,C2,C26,A1,B3,1503133.14,0.0,regular
C1,C15,C1,C14,A1,B1,367980.99,367980.99,regular
C6,C61,C1,C12,A2,B1,742289.16,12955.39,regular
C1,C14,C1,C14,A1,B1,275321.02,0.0,regular
C1,C13,C8,C87,A1,B3,488548.23,31626.0,regular
C1,C14,C9,C93,A1,B1,688949.95,41429.0,regular
C2,C25,C1,C11,A1,B1,259302.57,0.0,regular
C7,C78,C6,C61,A3,B2,1020396.77,73787.82,regular
C4,C44,C1,C19,A2,B1,213724.51,0.0,regular
C1,C10,C1,C13,A1,B1,58990.5,2651.0,regular
C7,C74,C1,C17,A3,B1,1076910.09,69481.0,regular
C1,C11,C5,C52,A1,B1,338267.57,0.0,regular
C1,C11,C1,C10,A1,B1,1811039.23,44896.71,regular
C2,C21,C1,C18,A1,B1,144826.63,0.0,regular
C2,C21,C5,C53,A1,B1,1123951.68,50440.0,regular
